sample_id,source,subject_type,signal_source,ch0_tg_proxy,ch1_na_proxy,ch2_k_proxy,ch3_cl_proxy,ch4_chol_proxy,ch5_ph_proxy,ch6_temp_proxy,ch7_noise,contact_ms,TG_mM,delta_I_I0,is_diabetic,is_human
TG_0690,Park2024_Fig5c_human1,human,computed_park_eq,0.15598357680711342,0.6723957663833074,0.5631929208579107,0.48710856561000426,0.2246032223624563,0.5096986196149926,0.5270653300552537,0.04931401913316749,1807,0.366,9.670981762041032,0,1
TG_0691,Park2024_Fig5c_human1,human,computed_park_eq,0.09893102778948423,0.6144411531760335,0.5278560446150832,0.46179645525654195,0.41278883814223044,0.45422996466988325,0.5093253084588762,0.11637975978041802,1792,0.36,6.133723722948022,0,1
TG_0692,Park2024_Fig5c_human1,human,computed_park_eq,0.1000990932964192,0.6806921690026989,0.583592112075491,0.675123033840944,0.37502786454322734,0.5425220606513956,0.5372810356607568,0.10249895439415949,1613,0.361,6.20614378437799,0,1
TG_0693,Park2024_Fig5c_human1,human,computed_park_eq,0.11040583300029998,0.5472464149927938,0.38453920511894774,0.4802581090745027,0.35576209238103806,0.49687401813557514,0.48864965411811034,0.01855362759206411,1301,0.365,6.845161646018599,0,1
TG_0694,Park2024_Fig5c_human1,human,computed_park_eq,0.1378872338258595,0.6836898222123446,0.3964599026515022,0.41039521294420517,0.23816746608110323,0.6329389120674114,0.5145480561712618,0.06803592144227621,1715,0.369,8.549008497203289,0,1
TG_0695,Park2024_Fig5c_human1,human,computed_park_eq,0.11812583465130119,0.5505202340216302,0.33302212805431713,0.5150163590895995,0.4511485892585077,0.6230589118402049,0.5221992466276946,0.1091304640845214,1202,0.363,7.323801748380674,0,1
TG_0696,Park2024_Fig5c_human1,human,computed_park_eq,0.1437586621452327,0.537816071115669,0.38540242165393906,0.5127913665787417,0.4268930290940882,0.5579323577806306,0.48542385385888376,0.002704351343836836,1070,0.362,8.913037053004427,0,1
TG_0697,Park2024_Fig5c_human1,human,computed_park_eq,0.13683359603678133,0.5280029282670514,0.5548393289785666,0.5598541396849779,0.3413965382315205,0.646219524902702,0.5318264807858715,0.01770090399290623,2097,0.359,8.483682954280443,0,1
TG_0698,Park2024_Fig5c_human1,human,computed_park_eq,0.13090953994026525,0.5420295243994313,0.4536781691628782,0.5462124423763735,0.3875274658059586,0.6392373787982523,0.5205840009233735,0.08103259001679279,1734,0.363,8.116391476296446,0,1
TG_0699,Park2024_Fig5c_human1,human,computed_park_eq,0.10467212662038775,0.7090197251988202,0.3464358104538336,0.49035267609920763,0.2746930697484095,0.5244614197146096,0.4978264636122973,0.0733426389657678,1320,0.368,6.48967185046404,0,1
TG_0700,Park2024_Fig5c_human1,human,computed_park_eq,0.12087091094432165,0.5511798634874997,0.469955449676349,0.5948628875810982,0.2907869548786265,0.5419963339356202,0.4995537639693592,0.055408674668267065,1918,0.361,7.493996478547942,0,1
TG_0701,Park2024_Fig5c_human1,human,computed_park_eq,0.16890802239821823,0.6403986269280486,0.3512441118918632,0.4593070909343463,0.2956451968619014,0.5686992831643702,0.494708244315815,0.017449759069989183,1979,0.37,10.47229738868953,0,1
TG_0702,Park2024_Fig5c_human1,human,computed_park_eq,0.14181182089015046,0.5973790064863522,0.372319303757021,0.4047087716788839,0.308029889234634,0.46796442588512094,0.497978102640763,0.013877493177464168,1079,0.376,8.792332895189329,0,1
TG_0703,Park2024_Fig5c_human1,human,computed_park_eq,0.12363973003461735,0.5656674338326211,0.530183753254689,0.677999666166061,0.34510724694403816,0.5131106948886222,0.5352261586754449,0.1022678246682682,917,0.388,7.665663262146276,0,1
TG_0704,Park2024_Fig5c_human1,human,computed_park_eq,0.14116536840990254,0.5308296227688231,0.4202910980065055,0.5052129363976253,0.431852025027951,0.6106341023265462,0.49073890176723617,0.05498267810688393,1486,0.394,8.752252841413958,0,1
TG_0705,Park2024_Fig5c_human1,human,computed_park_eq,0.10253832832195706,0.7023423861092364,0.41378501751826335,0.4141674629484265,0.2529319311411051,0.6411806344776365,0.48492837536817596,0.05323968014520243,1208,0.387,6.357376355961337,0,1
TG_0706,Park2024_Fig5c_human1,human,computed_park_eq,0.09731101423210259,0.6446409830698386,0.5734025448649226,0.5662297841187478,0.2523495459193866,0.5257406711162319,0.5390201405520822,0.09663195239844267,1671,0.4,6.033282882390361,0,1
TG_0707,Park2024_Fig5c_human1,human,computed_park_eq,0.15552373989920398,0.6892317112817534,0.4820148605910012,0.45003620055510224,0.4392261661824993,0.5940222667029892,0.48602950400843253,0.06957147370115643,918,0.402,9.642471873750647,0,1
TG_0708,Park2024_Fig5c_human1,human,computed_park_eq,0.1358132206912568,0.5717911912826393,0.39832416776883844,0.4346816831834537,0.31658928368213085,0.4574443409138658,0.5442320487383331,0.1009667022186793,1728,0.412,8.42041968285792,0,1
TG_0709,Park2024_Fig5c_human1,human,computed_park_eq,0.1313953886253387,0.6299212577875942,0.35717281395515815,0.5386118028518667,0.4709083620478435,0.4601706847271642,0.5404489762098817,0.05114217024639146,2044,0.418,8.146514094771,0,1
TG_0710,Park2024_Fig5c_human1,human,computed_park_eq,0.15098853784874294,0.7352199765853712,0.5012594661005718,0.5993271359778034,0.33582630131262203,0.6171080449087415,0.5473128930903298,0.11626227005086788,1243,0.421,9.361289346622062,0,1
TG_0711,Park2024_Fig5c_human1,human,computed_park_eq,0.15174863457546459,0.6353009414428246,0.5411579658746468,0.5526655765522737,0.21873328249217724,0.526789401780831,0.5111108670370049,0.021242586747992582,1584,0.421,9.408415343678804,0,1
TG_0712,Park2024_Fig5c_human1,human,computed_park_eq,0.14376775375399323,0.6080290592004823,0.5899772310669951,0.5356645300305154,0.24283569100036542,0.5278869360155347,0.5466191684473376,0.047958127400978136,2419,0.435,8.91360073274758,0,1
TG_0713,Park2024_Fig5c_human1,human,computed_park_eq,0.12064508187666072,0.6680131351263405,0.5106470295590712,0.5115180953849382,0.2053141551828167,0.5906399569550974,0.4815190066692879,0.09467821170901067,2125,0.437,7.479995076352965,0,1
TG_0714,Park2024_Fig5c_human1,human,computed_park_eq,0.15379046281663325,0.5955908327654069,0.43293820359687435,0.5128571406308866,0.310202154583184,0.5551893153802919,0.5366159611150806,0.05426524678838488,1107,0.429,9.535008694631262,0,1
TG_0715,Park2024_Fig5c_human1,human,computed_park_eq,0.11777223219516857,0.5855466014396644,0.3583390557546941,0.5685844329979718,0.29436924527820957,0.46687417928770103,0.5279504260664225,0.10616298114080973,2476,0.42,7.301878396100451,0,1
TG_0716,Park2024_Fig5c_human1,human,computed_park_eq,0.1585141177841086,0.6364374199448589,0.40782714804924514,0.42444216931388257,0.2580017700836157,0.6401489426425344,0.5086089693589654,0.07000247337462963,1720,0.438,9.827875302614732,0,1
TG_0717,Park2024_Fig5c_human1,human,computed_park_eq,0.11485784014594182,0.6053777956275727,0.32831924277115776,0.4377117719536347,0.32433021409049945,0.6024889043878201,0.5430218567702144,0.09972269860744064,1602,0.439,7.1211860890483925,0,1
TG_0718,Park2024_Fig5c_human1,human,computed_park_eq,0.12683188457644026,0.6613094111383329,0.49529152356556333,0.6473551209399787,0.32531257009189274,0.46461701820523005,0.499156646944502,0.14700081947952254,2393,0.437,7.863576843739295,0,1
TG_0719,Park2024_Fig5c_human1,human,computed_park_eq,0.12815899302406045,0.642307553022862,0.5762312548908226,0.6905257391501223,0.36216580261667725,0.5416409610504432,0.5461511965973946,0.10104147479950426,2115,0.433,7.945857567491748,0,1
TG_0720,Park2024_Fig5c_human1,human,computed_park_eq,0.13760641014986022,0.7121205524834349,0.571805721313309,0.562479076839546,0.38882711333513015,0.5013828569384586,0.5360561881584968,0.09481836426735346,1543,0.432,8.531597429291333,0,1
TG_0721,Park2024_Fig5c_human1,human,computed_park_eq,0.16300568243701608,0.6660030570169005,0.4015103597775647,0.6806569068276571,0.47366227137475464,0.4918696798768198,0.4827592309584254,0.11119630625261433,1854,0.444,10.106352311094996,0,1
TG_0722,Park2024_Fig5c_human1,human,computed_park_eq,0.14275567821331914,0.7369423955080371,0.31610912357979204,0.43187371254086815,0.252101491086302,0.5880342141208664,0.5251917110924866,0.1338088290314541,1638,0.448,8.850852049225786,0,1
TG_0723,Park2024_Fig5c_human1,human,computed_park_eq,0.1649544256399438,0.6856589974204226,0.3839300792661122,0.569485782295742,0.22644267301723764,0.5327331047166414,0.5325112583068221,0.10401012801435659,1609,0.469,10.227174389676517,0,1
TG_0724,Park2024_Fig5c_human1,human,computed_park_eq,0.18888742029425334,0.6107377526869832,0.46843151337993727,0.6547131277535789,0.3330937246395717,0.6337494609608503,0.5108261956117648,0.08231697888945175,1053,0.483,11.711020058243708,0,1
TG_0725,Park2024_Fig5c_human1,human,computed_park_eq,0.164447332960488,0.5149405685445961,0.5665797841311457,0.4987221338382184,0.29437629002421994,0.5524177153397328,0.5458483131406262,0.007167204702210805,2267,0.497,10.195734643550256,0,1
TG_0726,Park2024_Fig5c_human1,human,computed_park_eq,0.159669775371424,0.714142997170834,0.41881634323064,0.4597470692791201,0.32743825439942353,0.5271105002983338,0.5440791341026693,0.11429015636146456,1023,0.514,9.899526073028287,0,1
TG_0727,Park2024_Fig5c_human1,human,computed_park_eq,0.17955893600377315,0.534325843785401,0.40090371801467456,0.5760244356902029,0.2308715265026002,0.596026037555285,0.5071072233742433,0.11766084984126,1693,0.532,11.132654032233935,0,1
TG_0728,Park2024_Fig5c_human1,human,computed_park_eq,0.16528571047262391,0.647701133379479,0.5164347471328716,0.6823836786720394,0.4644906047526232,0.5530384452276428,0.5342256833855112,0.08432171307413774,932,0.534,10.247714049302683,0,1
TG_0729,Park2024_Fig5c_human1,human,computed_park_eq,0.18323439618473217,0.7185422303705171,0.5123822747219984,0.6140956223481228,0.2757205144826454,0.5813630462176897,0.4938744385664864,0.021600483587973316,961,0.547,11.360532563453395,0,1
TG_0730,Park2024_Fig5c_human1,human,computed_park_eq,0.17265175164225985,0.7422036726444511,0.4452639418042925,0.41908043091333924,0.36550639034193855,0.6182192341232203,0.5497794498997008,0.06455147605336087,1117,0.546,10.704408601820111,0,1
TG_0731,Park2024_Fig5c_human1,human,computed_park_eq,0.2173699351653268,0.5156199403394552,0.5163673402496749,0.46911852145436933,0.4055604361309598,0.6463794280070492,0.5283774109037696,0.13247895793854128,1626,0.545,13.47693598025026,0,1
TG_0732,Park2024_Fig5c_human1,human,computed_park_eq,0.1770953824123391,0.5670117968446594,0.5434397817455046,0.4166079450815229,0.36143630301194396,0.46411001274197894,0.5453823093791448,0.11495269208360853,2495,0.554,10.979913709565025,0,1
TG_0733,Park2024_Fig5c_human1,human,computed_park_eq,0.18332729788089422,0.7422360992935728,0.5141873843594315,0.677397582874674,0.35513956760319143,0.47341288259637254,0.5169724404996112,0.019030924209463996,1122,0.547,11.366292468615441,0,1
TG_0734,Park2024_Fig5c_human1,human,computed_park_eq,0.1997061191950066,0.6206232651319157,0.4867726193498345,0.4030140943164495,0.2584521474966092,0.5482660863824262,0.5465352493112394,0.05754135605327376,2118,0.567,12.38177939009041,0,1
TG_0735,Park2024_Fig5c_human1,human,computed_park_eq,0.17636491795461673,0.5164495544488097,0.5117955798152455,0.47146283064268485,0.3166024252012851,0.5387402894059335,0.5423919754924519,0.061699543549685515,1438,0.577,10.934624913186237,0,1
TG_0736,Park2024_Fig5c_human1,human,computed_park_eq,0.17690816540376417,0.6310787345850303,0.5888873983945888,0.5823056923152433,0.4950161661381718,0.618221461787774,0.4825176029349389,0.09875993930655627,2275,0.592,10.968306255033378,0,1
TG_0737,Park2024_Fig5c_human1,human,computed_park_eq,0.19745243960314074,0.7136288589776874,0.5049526689719455,0.41569985719019886,0.43485458539599725,0.6191021621681121,0.5359357502040368,0.07627185529620391,1951,0.607,12.242051255394726,0,1
TG_0738,Park2024_Fig5c_human1,human,computed_park_eq,0.19954222150715029,0.6576390077272989,0.5241708414118651,0.4628253012465563,0.36112503667703105,0.5974438447142609,0.5239119895907184,0.07075481503368142,1820,0.616,12.371617733443317,0,1
TG_0739,Park2024_Fig5c_human1,human,computed_park_eq,0.19167844768285566,0.7104038649394538,0.4663861473633435,0.6704893688459079,0.477857895924388,0.45181963625615523,0.4852788523194952,0.03755380943562832,1125,0.619,11.884063756337051,0,1
TG_0740,Park2024_Fig5c_human1,human,computed_park_eq,0.2174516727019613,0.624920807570726,0.3184031623451604,0.6143687038279468,0.3870235194008794,0.6441109341456992,0.5191267268189264,0.05045905851043641,1597,0.621,13.482003707521601,0,1
TG_0741,Park2024_Fig5c_human1,human,computed_park_eq,0.1808563623171278,0.6397841641157421,0.45083503255400414,0.4433309452465233,0.33261986393542253,0.5168209304173127,0.5165281612713633,0.08784815031431988,1875,0.609,11.213094463661923,0,1
TG_0742,Park2024_Fig5c_human1,human,computed_park_eq,0.19143872429214961,0.5646762675810717,0.30776882107484554,0.4855635233959996,0.36619098496348246,0.45032023750980577,0.4998253358666767,0.13221154984848751,1456,0.597,11.869200906113276,0,1
TG_0743,Park2024_Fig5c_human1,human,computed_park_eq,0.17614049130941947,0.6442340308362099,0.34645241839423646,0.5068581830384138,0.40910390418027887,0.5620231966018697,0.5070523795029555,0.06303744027113128,1267,0.601,10.920710461184008,0,1
TG_0744,Park2024_Fig5c_human1,human,computed_park_eq,0.183234517567867,0.613088259619679,0.3508267206279741,0.5910464392853059,0.49243095302612394,0.615120684981403,0.4842005734812308,0.056434406754178656,1319,0.6,11.360540089207753,0,1
TG_0745,Park2024_Fig5c_human1,human,computed_park_eq,0.20380391068901424,0.735476396815105,0.5218689744333804,0.42598592825640824,0.4007462466604552,0.5320607443745324,0.5129490699643743,0.0073722585517765555,1529,0.583,12.635842462718882,0,1
TG_0746,Park2024_Fig5c_human1,human,computed_park_eq,0.187074239645646,0.5624719016077251,0.406874968381134,0.45316451706363764,0.40853594478373023,0.5732481298661225,0.5138014973881091,0.05854886688923319,1502,0.574,11.598602858030052,0,1
TG_0747,Park2024_Fig5c_human1,human,computed_park_eq,0.17745091224477083,0.7301891127636835,0.47447665135492656,0.5600440626234349,0.37891807990773846,0.523205653149303,0.5364974914223659,0.07849293739503747,1001,0.571,11.001956559175792,0,1
TG_0748,Park2024_Fig5c_human1,human,computed_park_eq,0.17144637976882696,0.5645981619675925,0.5455779691119323,0.6698801784289707,0.43457977393646263,0.4890717921697217,0.4860724044850967,0.09081667279580134,1604,0.562,10.629675545667272,0,1
TG_0749,Park2024_Fig5c_human1,human,computed_park_eq,0.16578708917372614,0.5928177301263484,0.45050974980192743,0.6176404505350488,0.23396936697773763,0.5312732810554923,0.5139551036399886,0.08112405959573095,2139,0.562,10.278799528771021,0,1
TG_0750,Park2024_Fig5c_human1,human,computed_park_eq,0.18766892937457497,0.7431721858152713,0.3857524345990228,0.42133321246403105,0.3036970806625578,0.5986588950448153,0.5106678155723307,0.1226682645884129,1964,0.552,11.635473621223648,0,1
TG_0751,Park2024_Fig5c_human1,human,computed_park_eq,0.21524679305597674,0.5844996952571225,0.5720599732019507,0.5762109605726731,0.22562074528726217,0.5399607981408857,0.5329449238320544,0.11912018425984085,1214,0.555,13.345301169470558,0,1
TG_0752,Park2024_Fig5c_human1,human,computed_park_eq,0.18144495890134482,0.6743619570410765,0.32714889332876,0.5492587948082358,0.2789240089772572,0.5948772711996089,0.4932688855975858,0.13383568733071596,1809,0.546,11.249587451883379,0,1
TG_0753,Park2024_Fig5c_human1,human,computed_park_eq,0.15977481024988455,0.5598424590855116,0.4253905524041661,0.4753576013813402,0.2961702758049497,0.47699569721432844,0.5007323735891299,0.08584257218130018,1568,0.55,9.906038235492842,0,1
TG_0754,Park2024_Fig5c_human1,human,computed_park_eq,0.16239517488771849,0.7020894556245185,0.4164175422782871,0.6387895268801822,0.29172683825371243,0.46456905950904,0.5452847785659951,0.05918266939220597,2464,0.536,10.068500843038546,0,1
TG_0755,Park2024_Fig5c_human1,human,computed_park_eq,0.1614168250982116,0.7019255922610143,0.37390447417269057,0.4189760226696039,0.23951286056190654,0.6217489937059161,0.5243648299323102,0.0379801745054965,2361,0.524,10.007843156089118,0,1
TG_0756,Park2024_Fig5c_human1,human,computed_park_eq,0.15416610373317197,0.5108583393089093,0.37830851746075445,0.6627287616577466,0.4257037107595868,0.4535290320357212,0.5161904398246796,0.07943590210690123,2389,0.528,9.558298431456661,0,1
TG_0757,Park2024_Fig5c_human1,human,computed_park_eq,0.14430541566463204,0.6358711071457537,0.32182087853315894,0.6370394121178324,0.26533424053027055,0.5854075629764021,0.5362248486270865,0.08428154343622697,2239,0.529,8.946935771207187,0,1
TG_0758,Park2024_Fig5c_human1,human,computed_park_eq,0.14650478605671785,0.6798948061873397,0.4076606072981576,0.5830130036373254,0.3147453381747783,0.5109046378302766,0.4817401661141056,0.0005871158603085958,890,0.525,9.083296735516507,0,1
TG_0759,Park2024_Fig5c_human1,human,computed_park_eq,0.16334731544278172,0.7044908735872883,0.5789765289436994,0.563525023857967,0.39843986159709555,0.6306547244477829,0.48689827959890597,0.03481178667992475,949,0.531,10.127533557452466,0,1
TG_0760,Park2024_Fig5c_human1,human,computed_park_eq,0.13691411966122127,0.5545682996953735,0.3391354229830854,0.40377334374585866,0.24618897159995118,0.5910712740388236,0.4970546998541908,0.07029027151822646,1583,0.527,8.488675418995719,0,1
TG_0761,Park2024_Fig5c_human1,human,computed_park_eq,0.16096969488009882,0.6490159827751487,0.3268956693707037,0.5012077235071839,0.22691027570445374,0.6423087445762219,0.5365083154528376,0.06894491315346903,1905,0.518,9.980121082566127,0,1
TG_0762,Park2024_Fig5c_human1,human,computed_park_eq,0.18647680793956456,0.5027533395839019,0.42499081122412513,0.44650260022502636,0.3993351971279779,0.5917598529812308,0.492451585682244,0.13327999327867274,1505,0.518,11.561562092253002,0,1
TG_0763,Park2024_Fig5c_human1,human,computed_park_eq,0.1682226443655396,0.6974936250041932,0.4917886417996372,0.6560396659607659,0.42121189160920136,0.6264411474453981,0.5103721633939836,0.11213956921491637,1240,0.505,10.429803950663455,0,1
TG_0764,Park2024_Fig5c_human1,human,computed_park_eq,0.1529279079745154,0.6812327993799048,0.33425513407113966,0.5554956167287549,0.37620433737290837,0.4848421350142782,0.5474024143924627,0.026336966645192444,1985,0.508,9.481530294419954,0,1
TG_0765,Park2024_Fig5c_human1,human,computed_park_eq,0.14954674104311902,0.5410158970663338,0.38555597880301434,0.6378520135820581,0.47172703719093434,0.6450174339415362,0.4962602757867517,0.13219463184211375,2489,0.509,9.271897944673379,0,1
TG_0766,Park2024_Fig5c_human1,human,computed_park_eq,0.15418332033614945,0.5718103369937102,0.45340172693883984,0.6420057564290739,0.21495937294825368,0.5706808424440493,0.536474469975442,0.023537590805584072,1924,0.509,9.559365860841266,0,1
TG_0767,Park2024_Fig5c_human1,human,computed_park_eq,0.16439678267840982,0.5136862455648987,0.40650457984087396,0.5445700501329932,0.35094006642449593,0.5131871644771273,0.5310468174368298,0.1312120610233462,904,0.501,10.192600526061408,0,1
TG_0768,Park2024_Fig5c_human1,human,computed_park_eq,0.1635144564340493,0.7353036735301713,0.5585640993354771,0.5692850505200295,0.323087840883184,0.5165913228742837,0.48874695962588127,0.015982687082416947,1956,0.513,10.137896298911057,0,1
TG_0769,Park2024_Fig5c_human1,human,computed_park_eq,0.13300227315034827,0.7404028605636117,0.3938533884017004,0.42941336143328196,0.35804514981512403,0.4614198156890353,0.4877380216416006,0.03290840837943694,898,0.512,8.246140935321593,0,1
TG_0770,Park2024_Fig5c_human1,human,computed_park_eq,0.16257653281123738,0.6338533338778669,0.5365198592834737,0.6454312504965245,0.4873736227146945,0.614853597184575,0.5195389005702199,0.026948544875526895,1509,0.523,10.079745034296717,0,1
TG_0771,Park2024_Fig5c_human1,human,computed_park_eq,0.16336532376642954,0.532720284638394,0.37066978037835036,0.6797511859292147,0.45785089268746937,0.5919570100447945,0.5137557661236128,0.07804854392870786,842,0.517,10.128650073518632,0,1
TG_0772,Park2024_Fig5c_human1,human,computed_park_eq,0.18802306444301134,0.6925571914124683,0.5243101542039268,0.4702307994911922,0.21797754659632446,0.5535198930107615,0.48871039455627285,0.14432938144169868,1383,0.512,11.657429995466703,0,1
TG_0773,Park2024_Fig5c_human1,human,computed_park_eq,0.17457394505426768,0.7260284151198763,0.34695876402472237,0.5099913100289369,0.3857364200140089,0.48187897695428045,0.5477615520432018,0.13721239930914905,977,0.502,10.823584593364597,0,1
TG_0774,Park2024_Fig5c_human1,human,computed_park_eq,0.16070206737879425,0.5302888653152463,0.3256225448424796,0.6728330992109893,0.2580871429386382,0.5332569857088709,0.5114195955956402,0.08985165663203513,1507,0.502,9.963528177485243,0,1
TG_0775,Park2024_Fig5c_human1,human,computed_park_eq,0.16238080817466047,0.5048503114045538,0.39810203054883064,0.5883876206028723,0.2825570635320427,0.6319173390107555,0.5243722623282709,0.01078600759746684,2168,0.503,10.06761010682895,0,1
TG_0776,Park2024_Fig5c_human1,human,computed_park_eq,0.15954224849375603,0.7394416645440556,0.32331372551751764,0.5597080704583944,0.29100928466425113,0.5285678152962805,0.49257558525687395,0.08671081530186188,1467,0.492,9.891619406612874,0,1
TG_0777,Park2024_Fig5c_human1,human,computed_park_eq,0.148989210284675,0.6832095843181039,0.4008924283241249,0.4985813018439528,0.28547397576573075,0.5456567335022087,0.4926445688558921,0.07284461010481882,1177,0.493,9.237331037649849,0,1
TG_0778,Park2024_Fig5c_human1,human,computed_park_eq,0.12750809500175544,0.56639689957684,0.5301700182477669,0.4617661932299798,0.29650591061039283,0.5430973944879399,0.5460237094785416,0.1397597137130737,2373,0.485,7.905501890108838,0,1
TG_0779,Park2024_Fig5c_human1,human,computed_park_eq,0.192274399703372,0.6276707461117956,0.44311446755380635,0.6504698285093173,0.4267659138703449,0.5466804473046009,0.48781451505772433,0.01731044389716122,985,0.49,11.921012781609065,0,1
TG_0780,Park2024_Fig5c_human1,human,computed_park_eq,0.14886337405681738,0.5800148910458957,0.42653227258083776,0.46891488510496954,0.25987148476878164,0.45755690131913596,0.5250358807548833,0.039376543572474845,1653,0.479,9.229529191522678,0,1
TG_0781,Park2024_Fig5c_human1,human,computed_park_eq,0.16371930678474192,0.7128722954116367,0.4449198735579908,0.5248212011226059,0.49335610805053454,0.490112931917614,0.4950751497998226,0.043780076555459964,1514,0.477,10.150597020653999,0,1
TG_0782,Park2024_Fig5c_human1,human,computed_park_eq,0.14531343814783507,0.6887651037040456,0.5016980429980924,0.5593603140458788,0.22966200279879542,0.6124359174585503,0.5406216233476437,0.025825303282897366,1235,0.488,9.009433165165774,0,1
TG_0783,Park2024_Fig5c_human1,human,computed_park_eq,0.19416732388951896,0.5098893766406533,0.4209116273721396,0.5947461894492618,0.40942116392102046,0.5776279805032538,0.5024394257052647,0.014028018539686425,2299,0.502,12.038374081150176,0,1
TG_0784,Park2024_Fig5c_human1,human,computed_park_eq,0.17829679790686348,0.5397311917110429,0.31603761378144546,0.533707537074024,0.2148048691092264,0.5638669263814451,0.506791043392244,0.11357836795229541,1516,0.498,11.054401470225535,0,1
TG_0785,Park2024_Fig5c_human1,human,computed_park_eq,0.16132503881398502,0.6682520415721692,0.31408932672230017,0.5698968640499597,0.42898847359918446,0.47730060241671646,0.49600695259692223,0.13237426576022046,1423,0.49,10.002152406467072,0,1
TG_0786,Park2024_Fig5c_human1,human,computed_park_eq,0.1589297672914402,0.6976418881727888,0.3728836085061132,0.6725095781239245,0.22793214695251704,0.5436283883741472,0.542127933540849,0.09618985638853046,1882,0.485,9.853645572069293,0,1
TG_0787,Park2024_Fig5c_human1,human,computed_park_eq,0.17574928495460604,0.7389950147065181,0.4594019859709827,0.5199158652923282,0.4861110879475124,0.5784220470051042,0.5008705249393589,0.01896963681053567,1405,0.488,10.896455667185574,0,1
TG_0788,Park2024_Fig5c_human1,human,computed_park_eq,0.17686820845476497,0.5905454006985379,0.49814091640932934,0.5412449258097695,0.2596789339385115,0.570337321724093,0.4842478148265478,0.06200136898067883,2069,0.499,10.965828924195428,0,1
TG_0789,Park2024_Fig5c_human1,human,computed_park_eq,0.14052666147926413,0.5947514582945499,0.4060725370896825,0.43974068620535645,0.40168479575394567,0.5517383881458752,0.5304785929280337,0.052903668025460204,872,0.485,8.712653011714377,0,1
TG_0790,Park2024_Fig5c_human1,human,computed_park_eq,0.14355126172954047,0.7106336270879504,0.3909624581279024,0.5288343691236108,0.34121178419478126,0.4814743166699821,0.48217476911711193,0.14203543491907752,1504,0.478,8.900178227231509,0,1
TG_0791,Park2024_Fig5c_human1,human,computed_park_eq,0.14855229502951656,0.7321269379859446,0.47392113448193157,0.6001110571376062,0.47347306617891577,0.5191240337801579,0.5235055117796659,0.005819918209333119,1594,0.478,9.210242291830026,0,1
TG_0792,Park2024_Fig5c_human1,human,computed_park_eq,0.1483496317463078,0.5979995109722871,0.4106108772011884,0.6070077471821964,0.3161549822467803,0.5192217000328816,0.538512188568837,0.015191418574650955,1981,0.473,9.197677168271083,0,1
TG_0793,Park2024_Fig5c_human1,human,computed_park_eq,0.13580938183010982,0.7014764606333603,0.38390215696393293,0.45745639661504445,0.35127903823790946,0.6231290072745463,0.496894479268625,0.011780436418919803,1875,0.462,8.420181673466809,0,1
TG_0794,Park2024_Fig5c_human1,human,computed_park_eq,0.1315860463761433,0.5570414784377264,0.5220053400474638,0.4929199746838036,0.4576256076827552,0.5900909730848716,0.5081269421021186,0.011445368126111933,2123,0.455,8.158334875320884,0,1
TG_0795,Park2024_Fig5c_human1,human,computed_park_eq,0.14730027768125054,0.5380570534792167,0.500012656618937,0.48528648672863783,0.3757334812793143,0.5673535815689182,0.5112010874632008,0.1254177923317564,1201,0.464,9.132617216237533,0,1
TG_0796,Park2024_Fig5c_human1,human,computed_park_eq,0.14419023287533989,0.7492019281697135,0.346105240742174,0.6588892139426425,0.2798064130186405,0.5681631749791015,0.5154040983708448,0.0026982197358581483,1105,0.447,8.939794438271074,0,1
TG_0797,Park2024_Fig5c_human1,human,computed_park_eq,0.13365331304830036,0.6823803554941096,0.3061023245646533,0.4615561428714421,0.3461247632970734,0.6256504935464693,0.5169078604965474,0.13948057234408184,2102,0.43,8.286505408994623,0,1
TG_0798,Park2024_Fig5c_human1,human,computed_park_eq,0.1473931773689406,0.5681984731749614,0.43906542536559723,0.6663513767778639,0.33653726930983086,0.561182403414864,0.5082783398312158,0.06901757748049882,2030,0.43,9.138376996874316,0,1
TG_0799,Park2024_Fig5c_human1,human,computed_park_eq,0.17108360406215659,0.6946289700154159,0.33930438559513965,0.5802871584992492,0.21028937039099352,0.5495132166777452,0.4908389877134159,0.027438438894312706,1296,0.431,10.60718345185371,0,1
TG_0800,Park2024_Fig5c_human1,human,computed_park_eq,0.1427884416809632,0.5033523634680308,0.305833877525864,0.6918884904856124,0.26643526741197354,0.611121657762863,0.4840792711092402,0.13817441050418236,1536,0.437,8.852883384219718,0,1
TG_0801,Park2024_Fig5c_human1,human,computed_park_eq,0.16869605136413798,0.5839023110602253,0.5295319774899392,0.5298301245124581,0.34525534949677905,0.5796204254522143,0.48128508687994564,0.09809913321303725,986,0.443,10.459155184576556,0,1
TG_0802,Park2024_Fig5c_human1,human,computed_park_eq,0.1405638817867639,0.5707501588572694,0.31139279027088196,0.698378256166582,0.34459585604792176,0.6012008483548155,0.5116619824535935,0.006475543629441216,2473,0.422,8.714960670779362,0,1
TG_0803,Park2024_Fig5c_human1,human,computed_park_eq,0.15161330306476323,0.5109152321782522,0.37098993944100267,0.666924697088614,0.20274966505514497,0.4902798205587775,0.5471316923181077,0.09201027697832566,2099,0.416,9.40002479001532,0,1
TG_0804,Park2024_Fig5c_human1,human,computed_park_eq,0.13803727571425536,0.5781852790471,0.44581325954539625,0.5992302013443673,0.35841423470113976,0.6438882938264514,0.5306792414964985,0.03180672740744616,1890,0.418,8.558311094283832,0,1
